time,acceleration
66743.741,-0.464727
66743.761,-0.471913
66743.781,-0.459936
66743.801,-0.467122
66743.821,-0.455145
66743.841,-0.469518
66743.861,-0.469518
66743.881,-0.45754
66743.901,-0.440772
66743.921,-0.447958
66743.941,-0.450354
66743.961,-0.450354
66743.981,-0.445563
66744.001,-0.445563
66744.021,-0.445563
66744.041,-0.445563
66744.061,-0.433585
66744.081,-0.433585
66744.101,-0.433585
66744.121,-0.447958
66744.141,-0.455145
66744.161,-0.443167
66744.181,-0.440772
66744.201,-0.440773936
66744.221,-0.452749
66744.241,-0.452749
66744.261,-0.455145
66744.281,-0.455145
66744.301,-0.462331
66744.321,-0.455145
66744.341,-0.45754
66744.361,-0.459936
66744.381,-0.467122
66744.401,-0.471913
66744.421,-0.459936
66744.441,-0.464727
66744.461,-0.45754
66744.481,-0.45754
66744.501,-0.459936
66744.521,-0.45754
66744.541,-0.450351954
66744.561,-0.469518
66744.581,-0.467122
66744.601,-0.452749
66744.621,-0.443167
66744.641,-0.450354
66744.661,-0.442967561
66744.681,-0.445854335
66744.701,-0.445320655
66744.721,-0.437961538
66744.741,-0.433803827
66744.761,-0.45562484
66744.781,-0.453120406
66744.801,-0.436930209
66744.821,-0.426753957
66744.841,-0.442330731
66744.861,-0.452461831
66744.881,-0.440590912
66744.901,-0.441033625
66744.921,-0.452398514
66744.941,-0.442179581
66744.961,-0.44289226
66744.981,-0.446111812
66745.001,-0.45230034
66745.021,-0.446511989
66745.041,-0.450845098
66745.061,-0.456196845
66745.081,-0.453378507
66745.101,-0.448932494
66745.121,-0.454816899
66745.141,-0.464642558
66745.161,-0.463819807
66745.181,-0.455236079
66745.201,-0.458618725
66745.221,-0.470669573
66745.241,-0.452454492
66745.261,-0.440473016
66745.281,-0.454046232
66745.301,-0.459492486
66745.321,-0.439179473
66745.341,-0.434188709
66745.361,-0.4502399
66745.381,-0.44188826
66745.401,-0.437607875
66745.421,-0.433223248
66745.441,-0.440707733
66745.461,-0.441273477
66745.481,-0.423976504
66745.501,-0.432443258
66745.521,-0.436838369
66745.541,-0.434383529
66745.561,-0.435858778
66745.581,-0.442545549
66745.601,-0.436266791
66745.621,-0.4266044
66745.641,-0.440007947
66745.661,-0.448432837
66745.681,-0.446517305
66745.701,-0.449739071
66745.721,-0.438538674
66745.741,-0.450203897
66745.761,-0.448471778
66745.781,-0.435745117
66745.801,-0.447525096
66745.821,-0.45636421
66745.841,-0.453055736
66745.861,-0.45193132
66745.881,-0.459144586
66745.901,-0.450024585
66745.921,-0.45315133
66745.941,-0.458350087
66745.961,-0.456982865
66745.981,-0.452386445
66746.001,-0.44636417
66746.021,-0.445345227
66746.041,-0.445996899
66746.061,-0.437164056
66746.081,-0.435527606
66746.101,-0.46012561
66746.121,-0.450373468
66746.141,-0.424346406
66746.161,-0.439436645
66746.181,-0.446861509
66746.201,-0.43890476
66746.221,-0.443703626
66746.241,-0.429226273
66746.261,-0.417848746
66746.281,-0.434544329
66746.301,-0.433603876
66746.321,-0.431572944
66746.341,-0.423122333
66746.361,-0.430842524
66746.381,-0.440530972
66746.401,-0.436123477
66746.421,-0.444582512
66746.441,-0.447482292
66746.461,-0.452297393
66746.481,-0.454916152
66746.501,-0.446601744
66746.52099,-0.44207592
66746.541,-0.44814304
66746.561,-0.466037343
66746.581,-0.456423594
66746.601,-0.458720889
66746.621,-0.463323211
66746.641,-0.46438693
66746.661,-0.474425439
66746.681,-0.456856092
66746.701,-0.457208712
66746.721,-0.458804525
66746.741,-0.460346365
66746.761,-0.456721031
66746.781,-0.442928717
66746.801,-0.448870612
66746.821,-0.44658022
66746.841,-0.441597667
66746.861,-0.439076334
66746.881,-0.430169651
66746.901,-0.436544102
66746.921,-0.442987844
66746.941,-0.433510912
66746.961,-0.425265986
66746.981,-0.431559751
66747.001,-0.441267873
66747.021,-0.446082709
66747.041,-0.429802076
66747.061,-0.427614458
66747.081,-0.434612163
66747.101,-0.450108625
66747.121,-0.4596224
66747.141,-0.457467584
66747.161,-0.43984253
66747.181,-0.449468673
66747.201,-0.469082793
66747.221,-0.456314659
66747.241,-0.4522993
66747.261,-0.468959357
66747.281,-0.4688298
66747.301,-0.471947866
66747.321,-0.46537228
66747.341,-0.448157261
66747.361,-0.444293426
66747.381,-0.450365738
66747.401,-0.457727022
66747.421,-0.442273876
66747.441,-0.448278881
66747.461,-0.477388137
66747.481,-0.469662075
66747.501,-0.453115611
66747.521,-0.442207887
66747.541,-0.444579695
66747.561,-0.452717424
66747.581,-0.450722576
66747.601,-0.433573352
66747.621,-0.430628685
66747.641,-0.437241741
66747.661,-0.446004774
66747.681,-0.438258729
66747.701,-0.431313853
66747.721,-0.443914877
66747.741,-0.451757827
66747.761,-0.439509837
66747.781,-0.435727482
66747.801,-0.452172993
66747.821,-0.438983332
66747.841,-0.438690357
66747.861,-0.445310511
66747.881,-0.446469646
66747.901,-0.459798473
66747.921,-0.465038464
66747.941,-0.462985152
66747.961,-0.457391311
66747.981,-0.446903972
66748.001,-0.466083657
66748.021,-0.465508912
66748.041,-0.451808641
66748.061,-0.452297601
66748.081,-0.470373259
66748.101,-0.461709645
66748.121,-0.448706341
66748.141,-0.466534133
66748.161,-0.448335735
66748.181,-0.459915287
66748.201,-0.467882132
66748.221,-0.44327316
66748.241,-0.430504098
66748.261,-0.439212182
66748.281,-0.441008934
66748.301,-0.443760416
66748.321,-0.452842768
66748.341,-0.441720264
66748.361,-0.431287049
66748.381,-0.436310699
66748.401,-0.442765451
66748.421,-0.423307256
66748.441,-0.43487503
66748.461,-0.437803024
66748.481,-0.430066065
66748.501,-0.424509532
66748.521,-0.427814912
66748.541,-0.451427462
66748.561,-0.456468426
66748.581,-0.44847121
66748.601,-0.433219725
66748.621,-0.451685777
66748.641,-0.453037999
66748.661,-0.462699266
66748.681,-0.46045585
66748.701,-0.447962174
66748.721,-0.460414406
66748.741,-0.476376705
66748.761,-0.466400837
66748.781,-0.449042748
66748.801,-0.454688731
66748.821,-0.463682574
66748.841,-0.447742039
66748.861,-0.450949758
66748.881,-0.452844043
66748.901,-0.455337347
66748.921,-0.446461048
66748.941,-0.430852829
66748.961,-0.427479051
66748.981,-0.438242685
66749.001,-0.447450927
66749.021,-0.443681606
66749.041,-0.427283127
66749.061,-0.43748794
66749.081,-0.446699735
66749.101,-0.453554184
66749.121,-0.4399972
66749.141,-0.446072264
66749.161,-0.444796009
66749.181,-0.439379917
66749.201,-0.433689525
66749.221,-0.439253921
66749.241,-0.444171463
66749.261,-0.45412285
66749.281,-0.451388089
66749.301,-0.451762241
66749.321,-0.455240948
66749.341,-0.454042023
66749.361,-0.465574016
66749.381,-0.463532115
66749.401,-0.461125334
66749.421,-0.449569221
66749.441,-0.452455199
66749.461,-0.464235145
66749.481,-0.457675013
66749.501,-0.449732883
66749.521,-0.459890198
66749.541,-0.465548597
66749.561,-0.45841907
66749.581,-0.457016363
66749.601,-0.439938327
66749.621,-0.4482126
66749.641,-0.446605919
66749.661,-0.448036002
66749.681,-0.440049337
66749.701,-0.439557968
66749.721,-0.446023893
66749.741,-0.456736333
66749.761,-0.452206327
66749.781,-0.445050904
66749.801,-0.433990207
66749.821,-0.443016226
66749.841,-0.445762282
66749.861,-0.428338391
66749.881,-0.431549226
66749.901,-0.437316896
66749.921,-0.444897581
66749.941,-0.44050606
66749.961,-0.431843847
66749.981,-0.434011891
66750.001,-0.446019663
66750.021,-0.447984076
66750.041,-0.432048322
66750.061,-0.442832364
66750.081,-0.446849853
66750.101,-0.460679136
66750.121,-0.455002866
66750.141,-0.450789905
66750.161,-0.446892499
66750.181,-0.462075772
66750.201,-0.463384455
66750.221,-0.45986805
66750.241,-0.440754408
66750.261,-0.444970085
66750.281,-0.454618581
66750.301,-0.453876377
66750.321,-0.445495377
66750.341,-0.435814583
66750.361,-0.44681288
66750.381,-0.459529775
66750.401,-0.453335322
66750.421,-0.440598023
66750.441,-0.452667945
66750.461,-0.451505515
66750.481,-0.432604441
66750.501,-0.438752871
66750.521,-0.44082249
66750.541,-0.443738752
66750.561,-0.434237438
66750.581,-0.443262799
66750.601,-0.445755512
66750.621,-0.448223571
66750.641,-0.44011114
66750.661,-0.43912319
66750.681,-0.446474963
66750.701,-0.432812951
66750.721,-0.441225473
66750.741,-0.454963333
66750.761,-0.429549887
66750.781,-0.437423917
66750.801,-0.442532421
66750.821,-0.452676986
66750.841,-0.439112328
66750.861,-0.438376
66750.881,-0.455145
66750.901,-0.462331
66750.921,-0.462331
66750.941,-0.45754
66750.961,-0.464727
66750.981,-0.447958
66751.001,-0.467122
66751.021,-0.455145
66751.041,-0.447958
66751.061,-0.455145
66751.081,-0.45754
66751.101,-0.464727
66751.121,-0.445563
66751.141,-0.440772
66751.161,-0.445563
66751.181,-0.443167
66751.201,-0.440772
66751.221,-0.445563
66751.241,-0.445563
66751.261,-0.438376
66751.281,-0.452749
66751.301,-0.435981
66751.321,-0.428794
66751.34099,-0.452749
66751.361,-0.452749
66751.381,-0.459936
66751.401,-0.440772
66751.421,-0.443167
66751.441,-0.447958
66751.461,-0.438376
66751.481,-0.455145
66751.501,-0.447958
66751.521,-0.452749
66751.541,-0.438376
66751.561,-0.450354
66751.581,-0.450354
66751.601,-0.455146815
66751.621,-0.459936
66751.641,-0.45754
66751.661,-0.447958
66751.681,-0.426399
66751.701,-0.440772
66751.721,-0.464727
66751.741,-0.452749
66751.761,-0.452749
66751.781,-0.440772
66751.801,-0.443167
66751.821,-0.462331
66751.841,-0.447958
66751.861,-0.447958
66751.881,-0.440772
66751.901,-0.445563
66751.921,-0.452749
66751.941,-0.440773285
66751.961,-0.445563
66751.981,-0.445563
66752.001,-0.450354
66752.021,-0.433585
66752.041,-0.438376
66752.061,-0.438376
66752.081,-0.450354
66752.101,-0.445563
66752.121,-0.435981
66752.141,-0.455145
66752.161,-0.447958
66752.181,-0.45754
66752.201,-0.443167
66752.221,-0.43119
66752.241,-0.440772
66752.261,-0.469518
66752.281,-0.452749
66752.301,-0.445563
66752.321,-0.447958
66752.341,-0.447958
66752.361,-0.447958
66752.381,-0.447958
66752.401,-0.450354
66752.421,-0.455145
66752.441,-0.464727
66752.46101,-0.462331
66752.481,-0.440772
66752.501,-0.459936
66752.521,-0.455145
66752.541,-0.45754
66752.561,-0.462331
66752.581,-0.455145
66752.601,-0.447958
66752.621,-0.450354
66752.641,-0.445563
66752.661,-0.447958
66752.681,-0.443167
66752.701,-0.445563
66752.721,-0.45754
66752.741,-0.452749
66752.761,-0.447958
66752.781,-0.45754
66752.801,-0.45754
66752.821,-0.435981
66752.841,-0.438376
66752.861,-0.438376
66752.881,-0.445563
66752.901,-0.452749
66752.921,-0.45754
66752.941,-0.464727
66752.961,-0.45754
66752.981,-0.447958
66753.001,-0.440772
66753.021,-0.445563
66753.041,-0.459936
66753.061,-0.447958
66753.081,-0.45754
66753.101,-0.471913
66753.121,-0.452749
66753.141,-0.459936
66753.161,-0.452749
66753.181,-0.45754
66753.201,-0.450354
66753.221,-0.452749
66753.241,-0.450354
66753.261,-0.438376
66753.281,-0.452749
66753.301,-0.445563
66753.321,-0.450354
66753.341,-0.447958
66753.361,-0.445563
66753.381,-0.452749
66753.401,-0.445563
66753.421,-0.45754
66753.441,-0.459936
66753.461,-0.445563
66753.481,-0.443167
66753.501,-0.435981
66753.521,-0.455145
66753.541,-0.452749
66753.561,-0.450354
66753.581,-0.428580859
66753.601,-0.44819601
66753.621,-0.458907923
66753.641,-0.443337028
66753.661,-0.444504208
66753.681,-0.451121539
66753.701,-0.449434722
66753.721,-0.449257444
66753.741,-0.458837983
66753.761,-0.455667151
66753.781,-0.451545958
66753.801,-0.456101376
66753.821,-0.445238824
66753.841,-0.450598247
66753.861,-0.44797558
66753.881,-0.450556969
66753.901,-0.450712953
66753.921,-0.45277714
66753.941,-0.449345998
66753.961,-0.449144653
66753.981,-0.451137349
66754.001,-0.444095888
66754.021,-0.452657323
66754.041,-0.444617891
66754.061,-0.445928344
66754.081,-0.445027567
66754.101,-0.443256606
66754.121,-0.442155601
66754.141,-0.443156894
66754.161,-0.455509158
66754.181,-0.446032523
66754.201,-0.44366296
66754.221,-0.448972822
66754.241,-0.453942953
66754.261,-0.457421911
66754.281,-0.45091589
66754.301,-0.441495465
66754.321,-0.438884697
66754.341,-0.443838604
66754.361,-0.442290735
66754.381,-0.442034362
66754.401,-0.460055795
66754.421,-0.469653683
66754.441,-0.447466554
66754.461,-0.449617022
66754.481,-0.45526759
66754.501,-0.45242009
66754.521,-0.4527728
66754.541,-0.453001876
66754.561,-0.455777311
66754.581,-0.449334358
66754.601,-0.440248567
66754.621,-0.455822397
66754.641,-0.450601412
66754.661,-0.450315042
66754.681,-0.439010412
66754.701,-0.451687958
66754.721,-0.454386756
66754.741,-0.462283851
66754.761,-0.449153472
66754.781,-0.446327828
66754.801,-0.461964512
66754.821,-0.441300501
66754.841,-0.430343438
66754.861,-0.440161059
66754.881,-0.459143541
66754.901,-0.449206889
66754.921,-0.442643745
66754.941,-0.447118445
66754.961,-0.425396156
66754.981,-0.446600794
66755.001,-0.457975836
66755.021,-0.438663599
66755.041,-0.44599064
66755.061,-0.455540946
66755.081,-0.452519224
66755.101,-0.456204854
66755.121,-0.456289872
66755.141,-0.442144786
66755.161,-0.434307354
66755.181,-0.444615432
66755.201,-0.445428878
66755.221,-0.44995888
66755.241,-0.453427353
66755.261,-0.447328381
66755.281,-0.464096619
66755.301,-0.457489864
66755.321,-0.442217918
66755.341,-0.438162694
66755.361,-0.450357384
66755.381,-0.442983643
66755.401,-0.452674766
66755.421,-0.452829591
66755.441,-0.444090023
66755.461,-0.452215294
66755.481,-0.446448675
66755.501,-0.451180804
66755.521,-0.437151327
66755.541,-0.437771376
66755.561,-0.429755057
66755.581,-0.430021499
66755.601,-0.440573249
66755.621,-0.453522689
66755.641,-0.457501677
66755.661,-0.438544325
66755.681,-0.446961054
66755.701,-0.455744666
66755.721,-0.439368635
66755.741,-0.439978841
66755.761,-0.441437695
66755.781,-0.462472201
66755.801,-0.453014688
66755.821,-0.439377624
66755.841,-0.449893045
66755.861,-0.444929115
66755.881,-0.461608289
66755.901,-0.451369984
66755.921,-0.437698717
66755.941,-0.444879066
66755.961,-0.44749789
66755.981,-0.450501039
66756.001,-0.454420371
66756.021,-0.439630189
66756.041,-0.455624563
66756.061,-0.443828105
66756.081,-0.447404491
66756.101,-0.452119389
66756.121,-0.444706938
66756.141,-0.450267827
66756.16099,-0.457013753
66756.181,-0.449766233
66756.201,-0.449667051
66756.221,-0.441423754
66756.241,-0.44335358
66756.261,-0.455435102
66756.281,-0.442012653
66756.301,-0.438585526
66756.321,-0.448794666
66756.341,-0.432483953
66756.361,-0.443650224
66756.381,-0.441897117
66756.401,-0.431303579
66756.421,-0.455019287
66756.441,-0.444610251
66756.461,-0.440776023
66756.481,-0.43957545
66756.501,-0.425487128
66756.521,-0.451810444
66756.541,-0.449657167
66756.561,-0.430352464
66756.581,-0.449223731
66756.601,-0.455921662
66756.621,-0.439407516
66756.641,-0.456413464
66756.661,-0.45471291
66756.681,-0.429807458
66756.701,-0.447455074
66756.721,-0.445201415
66756.741,-0.44374466
66756.761,-0.455466541
66756.781,-0.439718045
66756.801,-0.449204103
66756.821,-0.455747115
66756.841,-0.437575639
66756.861,-0.440510618
66756.881,-0.450602329
66756.901,-0.447687686
66756.921,-0.454334713
66756.941,-0.448710935
66756.961,-0.435563796
66756.981,-0.44868324
66757.001,-0.441279571
66757.021,-0.436750002
66757.041,-0.449431219
66757.061,-0.461207273
66757.081,-0.441955337
66757.101,-0.440361116
66757.121,-0.450063809
66757.141,-0.42789125
66757.161,-0.445728361
66757.181,-0.448219467
66757.201,-0.441517243
66757.221,-0.456193649
66757.241,-0.447977896
66757.261,-0.44040931
66757.28101,-0.445702244
66757.301,-0.438208044
66757.321,-0.454415431
66757.341,-0.455595204
66757.361,-0.445856289
66757.381,-0.447499822
66757.401,-0.45528396
66757.421,-0.443647246
66757.441,-0.440936287
66757.461,-0.437958446
66757.481,-0.454636319
66757.501,-0.454960653
66757.521,-0.458442388
66757.541,-0.429092081
66757.561,-0.451757717
66757.581,-0.448545039
66757.601,-0.449405788
66757.621,-0.4675601
66757.641,-0.434926959
66757.661,-0.437158344
66757.681,-0.459640477
66757.701,-0.4486752
66757.721,-0.441104472
66757.741,-0.435748723
66757.761,-0.449654969
66757.781,-0.455230529
66757.801,-0.452692462
66757.821,-0.455320067
66757.841,-0.445909431
66757.861,-0.447563863
66757.881,-0.454982876
66757.901,-0.450951886
66757.921,-0.438607429
66757.941,-0.444898491
66757.961,-0.455076316
66757.981,-0.450468894
66758.001,-0.452768707
66758.021,-0.44807158
66758.041,-0.45029133
66758.061,-0.448060657
66758.081,-0.443878829
66758.101,-0.432755344
66758.121,-0.470560631
66758.141,-0.463910885
66758.161,-0.436273977
66758.181,-0.447642721
66758.201,-0.444992636
66758.221,-0.469073271
66758.241,-0.453723333
66758.261,-0.44371496
66758.281,-0.435348596
66758.301,-0.463739956
66758.321,-0.460680488
66758.341,-0.450479516
66758.361,-0.452668231
66758.381,-0.450517731
66758.401,-0.45015616
66758.421,-0.455089611
66758.441,-0.448649057
66758.461,-0.436109939
66758.481,-0.440766151
66758.501,-0.437860298
66758.521,-0.455198151
66758.541,-0.434326468
66758.561,-0.440116144
66758.581,-0.443579907
66758.601,-0.433578347
66758.621,-0.442920542
66758.641,-0.438546228
66758.661,-0.442801416
66758.681,-0.447814005
66758.701,-0.444037897
66758.721,-0.426203731
66758.741,-0.449484965
66758.761,-0.45026058
66758.781,-0.461862501
66758.801,-0.460361619
66758.821,-0.448807502
66758.841,-0.435749433
66758.861,-0.454373383
66758.881,-0.45134331
66758.901,-0.431488631
66758.921,-0.442289084
66758.941,-0.456822097
66758.961,-0.467243245
66758.981,-0.453523307
66759.001,-0.445628388
66759.021,-0.44771235
66759.041,-0.454661452
66759.061,-0.462355482
66759.081,-0.451316941
66759.101,-0.438090601
66759.121,-0.458924696
66759.141,-0.460877801
66759.161,-0.438692401
66759.181,-0.449828545
66759.201,-0.450258575
66759.221,-0.457420755
66759.241,-0.450821311
66759.261,-0.445625417
66759.281,-0.445600303
66759.301,-0.447405384
66759.321,-0.462077599
66759.341,-0.455475669
66759.361,-0.451096242
66759.381,-0.431377911
66759.401,-0.445033301
66759.421,-0.443181855
66759.441,-0.450174206
66759.461,-0.44376651
66759.481,-0.437970327
66759.501,-0.452476515
66759.521,-0.44376969
66759.541,-0.440480284
66759.561,-0.447875084
66759.581,-0.445398269
66759.601,-0.454895923
66759.621,-0.447958
66759.641,-0.438709815
66759.661,-0.453456053
66759.681,-0.449855245
66759.701,-0.450398728
66759.721,-0.450690013
66759.741,-0.456219393
66759.761,-0.459581976
66759.781,-0.454888426
66759.801,-0.454660421
66759.821,-0.450109964
66759.841,-0.453598277
66759.861,-0.457744517
66759.881,-0.454078008
66759.901,-0.447426518
66759.921,-0.448393805
66759.941,-0.454008522
66759.961,-0.459965426
66759.981,-0.454069799
66760.001,-0.446685638
66760.021,-0.4405012
66760.041,-0.443980999
66760.061,-0.444701477
66760.081,-0.438278061
66760.101,-0.44411017
66760.121,-0.44857899
66760.141,-0.446339175
66760.161,-0.435742309
66760.181,-0.444821551
66760.201,-0.454052559
66760.221,-0.456783331
66760.241,-0.446611586
66760.261,-0.439530452
66760.281,-0.437130299
66760.301,-0.456149309
66760.321,-0.462499904
66760.341,-0.445945497
66760.361,-0.456919031
66760.381,-0.446225342
66760.401,-0.464253319
66760.421,-0.464053323
66760.441,-0.459177856
66760.461,-0.458189937
